timestamp,event_duration_s,peak_order,peak_feedback,max_error,rms_error,mean_stress,avg_weight,is_loaded
2026-02-27 01:30:03,ARMGC_246,39.69,5999,6113,6022,1695.39,445.98,15818.35,2.2,0
2026-02-27 01:30:03,39.89,5999,6097,6071,1762.03,467.2,2.2,0
2026-02-27 01:30:06,ARMGC_246,2.88,199,306,125,60.94,47.09,144.26,2.0,0
2026-02-27 01:32:32,39.6,5999,6095,5855,1601.7,422.98,0.4,0
2026-02-27 01:32:34,ARMGC_246,42.39,5999,6101,5879,1565.0,403.03,14749.43,0.4,0
2026-02-27 01:32:34,2.58,199,331,191,81.85,65.08,-0.2,0
2026-02-27 01:32:42,ARMGC_212,44.43,5362,5098,5547,1357.54,317.05,13202.79,-1.2,0
2026-02-27 01:35:08,ARMGC_246,39.8,5999,6094,5999,1722.8,455.06,14839.6,0.7,0
2026-02-27 01:35:08,39.91,5999,6107,5999,1771.57,471.23,0.7,0
2026-02-27 01:35:11,ARMGC_246,2.47,199,261,99,43.63,37.64,113.55,0.8,0
2026-02-27 01:35:12,2.48,199,255,95,43.85,38.17,0.8,0
2026-02-27 01:40:05,ARMGC_212,58.13,7304,7153,7224,1732.77,392.33,20096.67,0.8,0
2026-02-27 01:40:08,ARMGC_212,2.38,199,228,96,39.11,33.49,117.39,1.0,0
2026-02-27 01:42:00,100.56,5999,6068,5876,1255.19,259.23,0.6,0
2026-02-27 01:42:00,ARMGC_246,100.47,5999,6095,5802,1218.75,250.65,26440.9,0.6,0
2026-02-27 01:42:38,ARMGC_246,28.43,999,1137,999,218.49,67.13,2532.4,0.0,0
2026-02-27 01:42:38,28.02,999,1139,897,190.95,59.9,0.0,0
2026-02-27 01:42:42,3.28,199,232,129,53.03,38.19,-0.2,0
2026-02-27 01:42:42,ARMGC_246,3.39,199,227,129,53.5,38.66,194.35,-0.1,0
2026-02-27 01:43:55,ARMGC_246,8.92,5999,6207,5999,3716.47,1802.67,33216.33,44.6,0
2026-02-27 01:43:55,8.62,5999,6141,5979,3632.6,1754.28,44.7,0
2026-02-27 01:44:24,ARMGC_246,26.02,5799,6007,3008,662.01,221.8,29196.44,44.4,0
2026-02-27 01:44:24,26.02,5799,6017,3009,676.48,226.47,44.4,0
2026-02-27 01:45:20,20.08,5999,6130,6016,2383.24,773.7,1.7,0
2026-02-27 01:45:20,ARMGC_246,20.08,5999,6130,6016,2344.42,755.56,11315.68,1.7,0
2026-02-27 01:46:02,ARMGC_212,31.49,3790,3732,3793,1061.72,271.28,8060.87,-0.6,0
2026-02-27 01:46:13,ARMGC_246,43.52,5999,5591,5998,1406.47,360.16,16295.58,1.4,0
2026-02-27 01:46:13,43.53,5999,5563,5999,1436.23,368.57,1.4,0
2026-02-27 01:46:16,2.38,199,263,117,46.4,40.34,1.2,0
2026-02-27 01:46:16,ARMGC_246,2.4,199,263,117,44.43,38.59,174.11,1.2,0
2026-02-27 01:48:38,ARMGC_212,31.79,3788,3738,3799,1077.45,277.39,8046.14,1.7,0
2026-02-27 01:50:20,ARMGC_246,41.62,5999,6126,6022,1080.12,284.07,13170.97,1.9,0
2026-02-27 01:50:21,41.71,5999,6127,6012,1107.48,293.92,1.8,0
2026-02-27 01:51:08,ARMGC_246,44.64,5999,6044,2982,500.13,148.68,12303.56,1.4,0
2026-02-27 01:51:08,44.65,5999,6044,2982,517.9,152.15,1.4,0
2026-02-27 01:53:04,ARMGC_212,53.77,6564,6403,6591,1616.69,368.41,17372.91,-1.3,0
2026-02-27 01:53:58,ARMGC_246,37.29,5999,6152,5990,1654.29,407.98,14382.69,0.2,0
2026-02-27 01:53:58,37.49,5999,6075,5963,1716.12,425.93,0.2,0
2026-02-27 01:54:52,ARMGC_246,43.12,5999,5543,5940,1268.87,332.81,16678.51,-0.0,0
2026-02-27 01:54:52,43.62,5999,5554,5999,1437.99,376.08,-0.0,0
2026-02-27 01:54:55,ARMGC_246,2.28,199,266,95,38.46,33.34,112.86,0.2,0
2026-02-27 01:54:55,2.28,199,265,95,40.24,34.84,0.2,0
2026-02-27 01:58:57,41.93,5999,6146,6010,1115.69,303.85,1.1,0
2026-02-27 01:58:57,ARMGC_246,41.93,5999,6146,6010,1097.7,297.59,14333.06,1.1,0
2026-02-27 01:59:48,ARMGC_212,25.29,3278,3278,3290,1002.76,282.4,6596.09,1.6,0
2026-02-27 01:59:51,ARMGC_212,2.61,199,289,106,48.19,34.15,80.62,1.6,0
2026-02-27 02:00:08,ARMGC_246,67.69,5999,6123,3020,406.06,117.6,23347.43,1.1,0
2026-02-27 02:00:08,67.69,5999,6123,3020,421.04,120.48,1.1,0
2026-02-27 02:00:10,ARMGC_246,2.88,199,322,123,59.92,47.41,128.53,1.6,0
2026-02-27 02:00:10,2.88,199,322,123,63.64,49.81,1.6,0
2026-02-27 02:03:31,ARMGC_212,25.37,3280,3280,3315,1008.99,282.19,6203.17,1.9,0
2026-02-27 02:03:33,ARMGC_212,2.58,199,291,117,48.69,36.9,94.03,2.0,0
2026-02-27 02:06:39,89.6,5999,6096,6083,1356.73,297.12,3.1,0
2026-02-27 02:06:39,ARMGC_246,89.58,5999,6097,6085,1338.52,292.7,26178.0,3.1,0
2026-02-27 02:07:37,ARMGC_212,33.93,4233,4156,4251,1236.57,315.17,10065.11,2.6,0
2026-02-27 02:11:27,ARMGC_246,38.39,5999,6233,5993,1744.16,438.41,17636.38,1.7,0
2026-02-27 02:12:26,ARMGC_246,45.86,5999,6056,5994,1286.01,313.15,16513.61,1.5,0
2026-02-27 02:12:26,45.83,5999,6047,5998,1303.29,316.85,1.5,0
2026-02-27 02:14:46,ARMGC_212,20.71,2660,2639,2709,834.67,259.04,5181.99,0.3,0
2026-02-27 02:14:49,ARMGC_212,2.68,199,299,104,48.26,38.02,83.61,0.9,0
2026-02-27 02:17:35,38.99,5999,6087,5999,1751.61,450.04,1.1,0
2026-02-27 02:17:35,ARMGC_246,38.99,5999,6087,5999,1724.75,440.18,16350.0,1.1,0
2026-02-27 02:17:58,12.55,3169,3121,3104,1038.19,404.7,0.7,0
2026-02-27 02:17:58,ARMGC_246,12.53,3170,3125,3108,987.97,383.03,6202.87,0.7,0
2026-02-27 02:18:01,3.38,199,323,180,71.88,54.52,0.3,0
2026-02-27 02:18:01,ARMGC_246,3.38,199,328,169,67.5,52.89,254.31,0.3,0
2026-02-27 02:19:09,8.61,5999,6152,5982,3645.63,1758.24,44.8,0
2026-02-27 02:19:09,ARMGC_246,8.62,5999,6152,5982,3589.19,1717.45,33850.96,44.8,0
2026-02-27 02:19:46,33.27,5999,6097,3018,593.39,189.48,43.9,0
2026-02-27 02:19:46,ARMGC_246,33.27,5999,6158,3014,565.77,188.18,73171.5,43.9,0
2026-02-27 02:19:49,2.79,199,327,164,80.92,65.19,44.4,0
2026-02-27 02:19:49,ARMGC_246,2.77,199,329,156,75.08,60.17,616.64,44.4,0
2026-02-27 02:19:52,ARMGC_212,44.3,5680,5133,5633,1331.37,300.96,11310.36,0.2,0
2026-02-27 02:19:55,ARMGC_212,2.69,199,298,93,47.93,40.58,146.25,0.6,0
2026-02-27 02:22:43,ARMGC_212,31.81,3790,3731,3795,1115.11,288.61,7554.93,0.6,0
2026-02-27 02:23:03,ARMGC_246,123.9,5999,6119,6035,1129.0,222.73,32191.93,2.4,0
2026-02-27 02:23:03,124.11,5999,6119,6035,1166.28,230.77,2.4,0
2026-02-27 02:24:49,ARMGC_212,2.08,10000,530,9991,9412.38,5425.91,505.76,-0.5,0
2026-02-27 02:25:34,ARMGC_212,34.37,4203,4108,4171,910.58,214.56,8490.5,-0.7,0
2026-02-27 02:29:54,107.02,5999,6110,5999,1051.17,193.45,0.5,0
2026-02-27 02:29:54,ARMGC_246,106.78,5999,6122,5990,996.96,181.22,30279.85,0.5,0
2026-02-27 02:30:17,12.63,3275,3156,3236,1104.75,426.0,0.7,0
2026-02-27 02:30:17,ARMGC_246,12.65,3275,3148,3212,1059.52,405.92,6571.86,0.7,0
2026-02-27 02:30:20,2.77,199,317,199,86.04,61.67,0.6,0
2026-02-27 02:30:20,ARMGC_246,2.79,199,315,200,81.63,57.09,193.97,0.6,0
2026-02-27 02:31:28,8.5,5999,6171,5958,3620.41,1753.15,46.4,0
2026-02-27 02:31:28,ARMGC_246,8.81,5999,6138,6001,3654.49,1761.54,34047.35,46.4,0
2026-02-27 02:31:44,ARMGC_212,32.94,4238,4174,4269,1252.7,318.76,8629.94,-1.3,0
2026-02-27 02:31:48,ARMGC_212,2.51,199,225,73,36.51,30.9,89.49,-1.2,0
2026-02-27 02:32:04,ARMGC_246,32.96,5999,6115,3146,613.78,189.44,33514.14,45.7,0
2026-02-27 02:32:04,32.98,5999,6115,3146,637.36,195.36,45.7,0
2026-02-27 02:32:07,2.67,199,317,159,77.71,62.13,45.2,0
2026-02-27 02:32:07,ARMGC_246,2.67,199,317,159,74.31,59.51,584.35,45.2,0
2026-02-27 02:33:39,ARMGC_246,30.34,5999,6101,5999,1998.56,564.02,13557.46,-0.3,0
2026-02-27 02:33:39,29.83,5999,6098,5984,1884.47,519.65,-0.3,0
2026-02-27 02:34:02,12.54,3279,3143,3211,1063.69,410.07,-0.2,0
2026-02-27 02:34:02,ARMGC_246,12.54,3279,3143,3187,1023.31,394.6,6046.58,-0.2,0
2026-02-27 02:34:06,3.48,199,319,165,65.75,50.94,-0.5,0
2026-02-27 02:34:06,ARMGC_246,3.48,199,319,165,63.47,48.87,254.78,-0.5,0
2026-02-27 02:35:14,ARMGC_246,8.71,5999,6168,5965,3633.13,1760.41,36432.05,47.2,0
2026-02-27 02:35:14,8.82,5999,6129,5999,3709.08,1803.27,47.2,0
2026-02-27 02:35:50,ARMGC_246,33.06,5999,6121,3120,625.13,192.42,32521.67,47.3,0
2026-02-27 02:35:50,33.06,5999,6138,3171,641.71,196.0,47.4,0
2026-02-27 02:35:53,ARMGC_246,2.99,199,321,148,67.36,56.93,990.35,47.2,0
2026-02-27 02:35:53,2.99,199,321,145,70.02,59.37,47.2,0
2026-02-27 02:38:19,ARMGC_212,107.03,9929,9708,9836,1896.75,359.95,32149.46,-1.6,0
2026-02-27 02:38:33,ARMGC_246,112.05,5999,6140,5972,1042.36,223.46,31221.79,0.5,0
2026-02-27 02:38:34,112.14,5999,6126,5999,1065.56,229.63,0.5,0
2026-02-27 02:39:24,ARMGC_212,53.17,6966,6787,6954,1484.96,316.73,16688.68,-1.9,0
2026-02-27 02:39:27,ARMGC_212,3.29,199,316,99,39.41,33.23,248.01,-2.0,0
2026-02-27 02:40:49,ARMGC_212,53.76,7089,6914,7088,1413.78,296.83,17055.91,-1.9,0
2026-02-27 02:40:52,ARMGC_212,2.61,199,238,89,39.99,28.8,75.65,-2.0,0
2026-02-27 02:43:31,47.54,5999,6111,6017,1539.02,373.4,0.7,0
2026-02-27 02:43:31,ARMGC_246,47.48,5999,6125,6015,1484.0,356.83,16702.43,0.7,0
2026-02-27 02:43:34,ARMGC_246,2.68,199,254,91,42.51,36.97,128.01,-0.3,0
2026-02-27 02:43:34,2.78,199,268,91,44.97,38.78,-0.4,0
2026-02-27 02:44:47,ARMGC_212,61.69,7579,7388,7678,1806.78,394.99,20487.98,0.1,0
2026-02-27 02:46:48,ARMGC_246,27.32,3999,4134,4009,1260.6,369.32,9520.61,-0.9,0
2026-02-27 02:46:48,27.43,3999,4134,4008,1301.39,383.72,-0.9,0
2026-02-27 02:49:21,ARMGC_212,93.84,10000,9566,10034,1350.99,267.57,29873.35,0.6,0
2026-02-27 02:53:17,39.99,5999,6056,5960,1163.8,322.82,0.8,0
2026-02-27 02:53:17,ARMGC_246,39.9,5999,6157,6009,1124.67,308.49,15264.37,0.8,0
2026-02-27 02:55:21,ARMGC_212,28.4,3123,3182,3076,846.7,223.83,6302.25,0.8,0
2026-02-27 02:55:29,89.98,5999,6134,5803,1326.34,284.71,0.9,0
2026-02-27 02:55:29,ARMGC_246,89.99,5999,6134,5796,1311.83,281.39,21162.75,0.9,0
2026-02-27 02:59:55,ARMGC_246,90.11,5999,6158,6005,1131.57,240.12,27640.3,0.9,0
2026-02-27 03:01:10,8.72,5999,6111,6000,3698.21,1786.18,48.8,0
2026-02-27 03:01:10,ARMGC_246,8.72,5999,6111,5990,3640.89,1744.1,33440.73,48.8,0
2026-02-27 03:01:46,ARMGC_246,33.07,5999,6132,3189,622.89,190.15,33052.84,47.9,0
2026-02-27 03:01:49,2.67,199,272,133,58.54,47.38,47.4,0
9,486.44,47.4,0
2026-02-27 03:02:57,30.24,5999,6107,5992,1947.28,549.29,0.8,0
2026-02-27 03:02:57,ARMGC_246,30.24,5999,6104,5953,1916.4,536.73,14322.67,0.8,0
2026-02-27 03:03:18,ARMGC_212,69.0,8886,8601,8920,2093.31,436.79,24772.14,-1.3,0
2026-02-27 03:03:19,ARMGC_246,12.93,3276,3117,3275,1135.43,431.86,6097.66,0.9,0
2026-02-27 03:03:19,12.93,3276,3117,3276,1172.36,447.39,0.9,0
2026-02-27 03:03:22,ARMGC_212,2.79,199,238,95,42.94,35.81,114.37,-1.1,0
2026-02-27 03:03:23,3.28,199,307,170,69.11,51.66,0.6,0
2026-02-27 03:03:23,ARMGC_246,3.29,199,307,170,67.29,50.06,232.8,0.6,0
2026-02-27 03:04:31,8.71,5999,6144,5999,3680.98,1785.37,43.5,0
2026-02-27 03:04:31,ARMGC_246,8.71,5999,6144,5982,3624.26,1742.5,31614.12,43.5,0
2026-02-27 03:05:10,36.39,5999,6199,3036,575.53,184.2,42.7,0
2026-02-27 03:05:10,ARMGC_246,36.39,5999,6199,3036,552.77,177.97,54153.3,42.7,0
2026-02-27 03:06:07,ARMGC_246,21.09,5999,6114,5986,2245.47,706.81,11684.05,0.1,0
2026-02-27 03:07:28,67.55,5999,6088,5970,1037.93,216.93,0.3,0
2026-02-27 03:07:28,ARMGC_246,67.57,5999,6125,5938,1005.25,211.14,19462.78,0.4,0
2026-02-27 03:07:31,2.48,199,265,112,49.76,41.4,-0.3,0
2026-02-27 03:07:31,ARMGC_246,2.48,199,261,110,47.24,38.93,107.8,-0.3,0
2026-02-27 03:10:43,ARMGC_246,88.68,5999,6121,6108,1343.74,290.73,26921.8,2.6,0
2026-02-27 03:10:43,88.9,5999,6098,6105,1376.48,299.98,2.6,0
2026-02-27 03:13:45,59.0,5999,6126,5994,1368.83,310.7,2.3,0
2026-02-27 03:13:45,ARMGC_246,58.93,5999,6126,5994,1325.97,299.59,20452.94,2.3,0
2026-02-27 03:14:33,ARMGC_212,69.18,8884,8633,8884,2129.89,446.88,24230.74,-0.4,0
2026-02-27 03:14:36,ARMGC_212,2.94,199,290,107,52.09,46.1,131.52,-0.8,0
2026-02-27 03:17:01,ARMGC_246,64.66,5999,6099,5982,1267.92,264.93,20840.1,1.3,0
2026-02-27 03:17:01,64.77,5999,6091,5978,1304.13,273.43,1.3,0
2026-02-27 03:17:26,15.57,3285,3186,3285,1131.08,411.9,1.0,0
2026-02-27 03:17:26,ARMGC_246,15.57,3285,3176,3285,1094.75,395.39,6844.48,1.0,0
2026-02-27 03:18:11,ARMGC_212,68.98,8884,8675,8884,2056.99,432.61,25480.37,-1.7,0
2026-02-27 03:18:14,ARMGC_212,2.5,199,243,133,48.19,33.11,87.97,-1.4,0
2026-02-27 03:19:15,ARMGC_246,8.61,5999,6141,5972,3595.65,1730.88,31564.86,44.3,0
2026-02-27 03:19:15,8.9,5999,6146,5999,3734.24,1817.66,44.4,0
2026-02-27 03:19:51,33.17,5999,6259,3019,589.38,194.17,42.6,0
2026-02-27 03:19:51,ARMGC_246,33.17,5999,6259,3019,566.74,187.75,52352.22,42.6,0
2026-02-27 03:19:54,2.98,199,312,151,72.3,59.42,42.2,0
2026-02-27 03:19:54,ARMGC_246,2.98,199,312,151,69.25,57.16,615.75,42.2,0
2026-02-27 03:21:27,ARMGC_246,29.14,5999,6099,6008,2057.23,579.24,14155.62,0.4,0
2026-02-27 03:21:27,28.85,5999,6099,6021,2004.04,559.16,0.4,0
2026-02-27 03:22:04,26.75,5999,5569,5999,1851.54,585.23,0.5,0
2026-02-27 03:22:04,ARMGC_246,26.72,5999,5585,5996,1788.12,563.45,13898.57,0.5,0
2026-02-27 03:22:08,ARMGC_246,2.99,199,187,107,43.75,30.61,114.78,0.4,0
2026-02-27 03:22:08,3.79,199,186,97,39.93,27.58,0.4,0
2026-02-27 03:24:35,29.02,3999,4123,3999,1259.65,374.15,1.4,0
2026-02-27 03:24:35,ARMGC_246,28.55,3999,4122,3936,1138.76,331.9,9963.6,1.4,0
2026-02-27 03:26:06,ARMGC_246,8.91,5999,6165,5999,3707.16,1796.63,33222.9,44.1,0
2026-02-27 03:26:07,8.91,5999,6138,6002,3736.1,1818.98,44.1,0
2026-02-27 03:26:43,ARMGC_246,33.16,5999,6160,3003,578.7,189.3,53773.54,43.7,0
2026-02-27 03:26:43,33.15,5999,6207,3017,588.33,188.17,43.8,0
2026-02-27 03:26:46,ARMGC_246,2.78,199,290,126,55.86,47.17,540.87,43.4,0
2026-02-27 03:26:46,2.78,199,281,131,59.3,47.74,43.4,0
2026-02-27 03:28:13,28.85,5999,6118,5990,1973.9,551.62,0.7,0
2026-02-27 03:28:13,ARMGC_246,28.85,5999,6118,5990,1942.42,539.4,13232.29,0.7,0
2026-02-27 03:28:55,32.06,5999,5591,5999,1729.83,546.62,1.1,0
2026-02-27 03:28:55,ARMGC_246,32.04,5999,5589,5999,1684.57,531.88,16304.28,1.1,0
2026-02-27 03:29:01,4.29,199,195,165,66.75,43.95,1.7,0
2026-02-27 03:29:01,ARMGC_246,4.28,199,195,156,59.61,39.94,171.26,1.7,0
2026-02-27 03:29:33,ARMGC_212,44.27,5359,5108,5374,1282.93,292.94,11536.05,-0.0,0
2026-02-27 03:32:27,ARMGC_246,28.74,3999,4113,3931,1174.19,344.34,9595.1,-0.2,0
2026-02-27 03:33:23,ARMGC_212,43.32,5356,5114,5371,1266.58,290.46,12198.65,0.5,0
2026-02-27 03:33:49,8.62,5999,6150,5974,3604.24,1738.77,46.0,0
2026-02-27 03:33:49,ARMGC_246,8.62,5999,6150,5970,3546.01,1695.69,32633.59,46.0,0
2026-02-27 03:34:25,32.86,5999,6117,3145,639.13,196.96,44.8,0
2026-02-27 03:34:25,ARMGC_246,32.86,5999,6117,3145,615.44,191.08,33466.0,44.8,0
2026-02-27 03:34:29,ARMGC_246,2.98,199,268,87,45.04,39.35,608.71,44.3,0
2026-02-27 03:34:29,2.98,199,268,87,46.76,40.71,44.3,0
2026-02-27 03:36:09,52.1,5999,6112,5931,1474.5,362.42,1.7,0
2026-02-27 03:36:09,ARMGC_246,52.07,5999,6115,5917,1443.41,354.79,19097.61,1.7,0
2026-02-27 03:37:00,16.37,3435,3204,3435,1337.33,487.0,1.5,0
2026-02-27 03:37:00,ARMGC_246,16.26,3435,3214,3358,1278.69,460.97,6707.72,1.5,0
2026-02-27 03:38:14,ARMGC_212,43.18,5359,5210,5388,1420.82,330.41,11717.73,-0.3,0
2026-02-27 03:41:23,41.92,5959,5731,4024,1048.59,306.46,1.4,0
2026-02-27 03:41:23,ARMGC_246,41.92,5939,5727,4019,1022.79,296.81,14532.36,1.4,0
2026-02-27 03:41:27,2.67,199,264,198,96.8,73.27,1.8,0
2026-02-27 03:41:27,ARMGC_246,2.67,199,264,184,88.94,68.82,239.53,1.8,0
2026-02-27 03:43:42,ARMGC_246,39.4,5999,6115,6032,1759.28,498.23,17022.5,1.1,0
2026-02-27 03:43:42,39.5,5999,6117,6039,1796.01,510.26,1.1,0
2026-02-27 03:44:25,ARMGC_212,84.81,10000,9688,9985,2205.56,492.21,34759.17,0.9,0
2026-02-27 03:48:42,ARMGC_212,88.38,10000,10131,10010,2135.37,423.41,39951.18,1.9,0
2026-02-27 03:48:45,ARMGC_212,2.89,199,300,134,55.93,38.04,99.76,1.0,0
2026-02-27 03:52:32,ARMGC_212,112.5,9694,8413,9694,1210.53,231.39,29557.58,0.0,0
2026-02-27 03:53:38,ARMGC_246,42.0,5959,5728,4013,1043.83,304.85,15015.57,2.8,0
2026-02-27 03:53:43,ARMGC_246,2.78,199,256,188,89.95,66.95,216.53,2.9,0
2026-02-27 03:53:43,2.78,199,256,205,97.93,71.31,2.9,0
2026-02-27 03:56:12,ARMGC_212,76.9,9573,9374,9497,2068.11,417.05,31568.73,2.5,0
2026-02-27 03:57:03,ARMGC_212,24.23,3277,3264,3166,728.76,194.17,6156.73,2.4,0
2026-02-27 03:57:10,ARMGC_212,4.1,199,208,148,60.97,41.59,160.01,2.4,0
2026-02-27 03:57:10,68.92,5978,1134,5978,791.36,101.07,1.2,0
2026-02-27 03:57:10,ARMGC_246,68.69,5977,1144,5970,668.48,82.77,3808.22,1.2,0
2026-02-27 03:57:15,3.59,199,195,109,38.99,28.15,1.0,0
2026-02-27 03:57:15,ARMGC_246,4.1,199,195,115,41.83,28.56,115.55,1.0,0
2026-02-27 04:03:48,ARMGC_212,35.86,4241,4154,4371,1224.79,309.4,9478.85,1.0,0
2026-02-27 04:05:00,ARMGC_246,65.08,5999,6141,5999,1431.68,352.79,23606.7,2.0,0
2026-02-27 04:05:01,64.74,5999,6141,5984,1385.97,341.94,2.0,0
2026-02-27 04:06:07,ARMGC_212,43.63,5356,5122,5388,1332.25,308.19,11507.73,1.6,0
2026-02-27 04:06:12,67.88,5999,6309,3005,418.64,117.74,1.7,0
2026-02-27 04:06:12,ARMGC_246,67.86,5999,6310,3013,401.06,115.75,24144.51,1.7,0
2026-02-27 04:06:14,2.9,199,301,102,57.7,46.97,1.4,0
.86,127.37,1.4,0
2026-02-27 04:09:55,ARMGC_246,64.65,5999,6081,5804,1240.81,257.91,20150.76,1.4,0
2026-02-27 04:09:55,64.66,5999,6081,5842,1261.92,263.51,1.4,0
2026-02-27 04:10:23,ARMGC_246,17.74,3143,2981,3008,1379.0,686.39,4365.62,1.1,0
2026-02-27 04:10:23,17.77,3073,2978,3029,1391.64,688.46,1.1,0
2026-02-27 04:11:22,ARMGC_212,28.2,8035,6688,5459,1763.46,896.57,1093.77,1.5,0
2026-02-27 04:11:38,ARMGC_246,9.24,5999,6141,5977,3490.13,2458.38,3138.9,45.5,0
2026-02-27 04:12:08,ARMGC_246,27.39,5999,6242,1888,401.11,573.21,2298.41,45.4,0
2026-02-27 04:13:11,22.96,5999,6124,6026,2431.12,1283.77,2.3,0
2026-02-27 04:13:11,ARMGC_246,22.93,5999,6118,5978,2093.22,1130.75,999.78,2.2,0
2026-02-27 04:13:42,21.76,3284,2500,3140,860.76,549.05,2.6,0
2026-02-27 04:13:42,ARMGC_246,21.85,3284,2500,2143,563.68,473.26,736.24,2.5,0
2026-02-27 04:13:49,ARMGC_212,133.92,10000,10119,8739,1454.16,599.24,3369.29,0.5,0
2026-02-27 04:14:56,9.91,5999,6101,5927,3744.75,2565.46,47.5,0
2026-02-27 04:14:56,ARMGC_246,10.0,5999,6129,5690,3149.37,2201.67,3422.21,47.0,0
2026-02-27 04:15:24,ARMGC_246,26.64,5799,6086,1722,343.29,557.07,2409.02,46.6,0
2026-02-27 04:15:25,27.28,5799,6062,3044,750.6,640.16,46.6,0
2026-02-27 04:16:23,ARMGC_246,22.06,5999,6113,5928,2018.38,1116.42,958.64,1.4,0
2026-02-27 04:16:23,21.8,5999,6058,6000,2265.62,1249.02,1.6,0
2026-02-27 04:16:52,ARMGC_246,19.76,3284,2283,2209,569.81,458.48,525.99,1.4,0
2026-02-27 04:16:55,22.43,3282,2298,3001,740.48,446.66,1.6,0
2026-02-27 04:16:55,ARMGC_246,2.69,199,192,45,31.82,69.45,4.16,1.8,0
2026-02-27 04:18:09,9.22,5999,5900,5888,3616.23,2695.35,46.4,0
2026-02-27 04:18:09,ARMGC_246,10.26,5996,5725,5843,3198.29,2270.02,3119.75,45.2,0
2026-02-27 04:18:31,ARMGC_246,19.14,4013,3828,988,249.61,503.86,1683.22,45.3,0
2026-02-27 04:18:31,20.01,4048,3903,2704,702.61,637.39,45.2,0
2026-02-27 04:18:39,ARMGC_212,141.78,10000,10111,9930,1531.24,516.01,2608.35,1.2,0
2026-02-27 04:19:20,ARMGC_246,12.9,5999,5850,5769,2483.72,1729.78,911.34,0.3,0
2026-02-27 04:19:20,13.72,5999,5809,5999,3150.01,2034.58,0.7,0
2026-02-27 04:19:43,13.22,3287,3078,3110,1043.72,934.11,0.4,0
2026-02-27 04:19:44,ARMGC_246,14.11,3288,3156,2376,679.79,806.32,507.05,0.3,0
2026-02-27 04:19:47,ARMGC_246,3.63,199,189,13,9.35,61.05,2.87,0.2,0
2026-02-27 04:19:48,4.5,199,193,54,25.62,75.06,0.4,0
2026-02-27 04:21:01,ARMGC_246,9.4,5959,5902,5843,3029.55,1803.39,6948.38,45.9,0
2026-02-27 04:21:02,9.33,5955,5930,5849,3224.56,1936.18,46.1,0
2026-02-27 04:21:20,16.11,4034,3964,2619,782.02,774.12,45.2,0
2026-02-27 04:21:23,2.86,99,122,56,37.6,75.1,45.3,0
2026-02-27 04:21:24,ARMGC_246,19.93,4048,3936,2053,493.27,584.07,1788.62,45.0,0
2026-02-27 04:23:23,78.67,5999,6110,5997,1563.7,662.01,1.2,0
2026-02-27 04:23:24,ARMGC_246,79.33,5999,6075,5996,1479.31,639.93,2444.64,1.2,0
2026-02-27 04:23:32,3.8,199,196,53,33.99,80.4,1.0,0
2026-02-27 04:23:33,ARMGC_246,5.52,199,189,76,37.28,77.4,3.11,1.0,0
2026-02-27 04:27:07,ARMGC_212,33.71,3793,3748,3757,907.39,508.22,677.77,0.3,0
2026-02-27 04:28:30,53.7,5999,6113,6018,818.25,218.49,-0.0,0
2026-02-27 04:28:30,ARMGC_246,53.31,5999,6121,6008,683.9,200.94,11174.26,-0.0,0
2026-02-27 04:29:41,67.96,5999,6414,3009,414.71,117.55,-0.3,0
2026-02-27 04:29:42,ARMGC_246,67.98,5999,6390,3003,377.76,111.58,21447.31,-0.3,0
2026-02-27 04:29:45,2.58,199,260,97,45.1,38.87,-0.5,0
2026-02-27 04:29:45,ARMGC_246,2.58,199,255,103,46.28,38.46,87.33,-0.5,0
2026-02-27 04:32:43,89.23,5999,6093,6110,1307.91,280.96,1.6,0
2026-02-27 04:32:43,ARMGC_246,89.22,5999,6101,6106,1287.23,276.07,24930.88,1.6,0
2026-02-27 04:35:50,45.65,5999,6165,5999,1664.52,390.96,2.6,0
2026-02-27 04:35:51,ARMGC_246,45.65,5999,6113,5986,1632.4,380.12,17775.2,2.6,0
2026-02-27 04:36:16,ARMGC_246,11.33,2849,2727,2849,1048.66,418.42,5814.12,2.8,0
2026-02-27 04:36:16,11.42,2849,2734,2849,1102.67,441.09,2.8,0
2026-02-27 04:36:20,ARMGC_246,2.18,199,197,128,79.51,54.71,82.42,3.0,0
2026-02-27 04:36:33,ARMGC_212,77.92,7083,6920,7034,1507.11,336.29,22363.2,-2.0,0
2026-02-27 04:36:36,ARMGC_212,2.37,199,231,84,33.12,28.25,97.88,-2.0,0
2026-02-27 04:39:15,ARMGC_212,48.82,5988,5845,5958,1436.49,319.15,14767.14,-0.9,0
2026-02-27 04:40:34,ARMGC_246,67.76,5999,6110,5999,1292.13,281.11,20115.29,0.5,0
2026-02-27 04:40:34,67.86,5999,6122,5999,1314.46,287.87,0.5,0
2026-02-27 04:41:05,18.47,5999,6076,6002,2016.46,623.89,0.6,0
2026-02-27 04:41:05,ARMGC_246,18.99,5999,6088,6024,2159.74,677.05,10740.19,0.6,0
2026-02-27 04:43:09,103.56,5999,6128,5994,929.01,209.56,0.2,0
2026-02-27 04:43:09,ARMGC_246,103.57,5999,6128,5987,909.83,205.66,30107.99,0.2,0
2026-02-27 04:44:12,ARMGC_212,106.45,10000,10142,10017,2191.84,515.77,48280.91,-1.7,0
